Recorder name,Language,Reference no,Study region,Area name,Kingdom,Taxonomic resolution,Taxonomic unit,Taxonomic unit_revised,Ecosystem,Information source,Gradient,Position,Measurement type,Start period,End period,N years,Number of censuses,Magnitude of shift,Unit of shift,Azimuth of shift,Shift tested,Shift significant,Data cleaning,Modelling conducted,Other effects,Shift source,Notes
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus beaticola,Bombus beaticola,"Other: Terrestrial (Agricultural land, secondary forests, and coniferous forests)",Citizen Science and specimens,Horizontal (Area/Land Cover change),Unknown,Occurrence,1978-1987,2004-2013,NA,NA,4.27,Percentage (area change due to land cover only),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes,Yes,NA,Stated (numerically for area),These values represent shifts excluding the influence of temperature/precipitation changes.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus ardens,Bombus ardens,"Other: Terrestrial (Agricultural land, secondary forests, and coniferous forests)",Citizen Science and specimens,Horizontal (Area/Land Cover change),Unknown,Occurrence,1978-1987,2004-2013,NA,NA,4.68,Percentage (area change due to land cover only),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes,Yes,NA,Stated (numerically for area),These values represent shifts excluding the influence of temperature/precipitation changes.
Harsh,EN,E1034,Japan,Taisetsu Mountains (Daisetsuzan National Park),Plant,Species,Pinus pumila,Pinus pumila,Alpine,Geospatial Information Authority of Japan,Topographic,Unknown,Aerial photographs,1977,2009,NA,NA,14,Percentage (area expansion),NA,No,NA,Yes,No,NA,Stated (numerically for area),
Harsh,EN,E_har1,Japan,Six prefectures of Japan,Animalia,Species,Nezara viridula,Nezara viridula,Other: Multi,Resurvey,Latitude,Leading,Abundance,1960,2006-2007,NA,NA,19,km per decade,NA,No,NA,NA,No,NA,Stated,
Nonaka/Sasaki,JA,J0150,青森県、秋田県,白神岳,植物,種レベル,Fagus crenata,Fagus crenata,森林,著者が再調査を実施,標高,前縁、重心,在不在,1979-1986,NA,NA,NA,NA,メートル,NA,No,No analyses,No,Yes,NA,NA,"モデルと現地調査を両方実施。
文献から移動量を計算することが不可。
1979年から1986年のデータを用いてモデリングを行い将来予測を実施。"
Nonaka/Sasaki,JA,J0164,東京都,,動物、植物,科レベル、属レベル、種レベル,"・魚類
Tanakia lanceolata, Pungitius sp., Plecoglossus altivelis altivelis, Oncorhynchus masou masou, Kareius bicoloratus, Syngnathus schlegeli, Gambusia affinis affinis, Micropterus salmoides, Poecilia reticulata, Panaque spp., Oryzias latipes
・両生類
Hynobius tokyoensis, Rhacophorus arboreus, Bufo japonicus formosus, Rana ornativentris, 
・鳥類
Passer montanus, Streptopelia orientalis, Sturnus cineraceus, Motacilla alba, Acrocephalus arundinaceus orientalis, Cisticola juncidis, Alauda arvensis, Lanius bucephalus, Hypsipetes amaurotis, Streptopelia orientalis, Zosterops japonicas, Emberiza cioides, Cettia diphone, Picus awokera, Eophona personata, Periparus ater, Poecile montanus, Columba livia domestica, Delichon dasypus, Urosphena squameicepus, Emberiza spodocephala, Cyanopica cyana, Carduelis sinica, Parus varius, Garrulax canorus, Luscinia cyane, Cuculus saturates, Cuculus fugax hyperythrus, Sterna albifrons sinensis, Gallinula chloropus, Acrocephalus arundinaceus orientalis, Charadrius dubius, Phoenicurus auroreus, Turdus nau
manni, Bambusicola thoracica thoracica, Leiothrix lutea
・哺乳類
Nyctereutes procyonoides, Vulpes vulpes japonica, Mustela itatsi, Paguma larvata, Cervus nippon, Procyon lotor, Callosciurus erythraeus thaiwanensis, Ondatra zibethicus
・昆虫
Silphidae, Carabidae, Papilio memnon
・海産無脊椎動物
Marsupenaeus japonicas, Mytilus galloprovincialis, Balanus Amphitrite
・植物
Quercus myrsinifolia, Eurya japonica, Aucuba japonica, Pleioblastus chino, Phyllostachys edulis, Quercus acutissima, Quercus serrata, Aster kantoensis, Cerasus x yedoensis, Eragrostis curvula, Robinia pseudoacacia","・魚類
Tanakia lanceolata, Pungitius sp., Plecoglossus altivelis, Oncorhynchus masou, Kareius bicoloratus, Syngnathus schlegeli, Gambusia affinis, Micropterus salmoides, Poecilia reticulata, Panaque spp., Oryzias latipes
・両生類
Hynobius tokyoensis, Zhangixalus arboreus, Bufo formosus, Rana ornativentris
・鳥類
Passer montanus, Streptopelia orientalis, Sturnus cineraceus, Motacilla alba, Acrocephalus arundinaceus, Cisticola juncidis, Alauda arvensis, Lanius bucephalus, Hypsipetes amaurotis, Streptopelia orientalis, Zosterops japonicus, Emberiza cioides, Horornis diphone, Picus awokera, Eophona personata, Periparus ater, Poecile montanus, Columba livia f. domestica, Delichon dasypus, Urosphena squameiceps, Emberiza spodocephala, Cyanopica cyana, Chloris sinica, Sittiparus castaneoventris, Garrulax canorus, Luscinia cyane, Cuculus saturatus, Hierococcyx fugax, Sternula albifrons sinensis, Gallinula chloropus, Acrocephalus arundinaceus orientalis, Charadrius dubius, Phoenicurus auroreus, Turdus naumanni, Bambusicola thoracica, Leiothrix lutea
・哺乳類
Nyctereutes procyonoides, Vulpes vulpes japonica, Mustela itatsi, Paguma larvata, Cervus nippon, Procyon lotor, Callosciurus erythraeus thaiwanensis, Ondatra zibethicus
・昆虫
Silphidae, Carabidae, Papilio memnon
・海産無脊椎動物
Penaeus japonicus, Mytilus galloprovincialis, Amphibalanus amphitrite
・植物
Quercus myrsinifolia, Eurya japonica, Aucuba japonica, Pleioblastus chino, Phyllostachys edulis, Quercus acutissima, Quercus serrata, Aster kantoensis, Prunus × yedoensis, Eragrostis curvula, Robinia pseudoacacia",都市草地、都市森林、海洋、河川、湿地,文献レビュー、公開データの利用,NA,NA,生物量、在不在,1904-1979,1999-2011,NA,NA,NA,NA,NA,No,No analyses,NA,NA,土地利用変化、外来種侵入,NA,"都市化に伴う動物相変化のレビューであり、シフトに関する明確な内容や再調査はない。
公開データは、気象庁の生物季節データや、レッドリストなど"
Nonaka/Sasaki,JA,J0166,滋賀県,琵琶湖,動物,種レベル,Odonataのうち100種,NA,淡水域、草地,著者が再調査を実施,水平方向,NA,在不在,1990-1999,2012-2014,13-24,NA,NA,NA,NA,No,No analyses,No,No,土地利用変化、外来種侵入、農薬,NA,"分布のシフトではなく、増加縮小を扱う。
温暖化の影響はほとんど触れられておらず、土地利用変化による分布の増加縮小が見られている。"
Nonaka/Sasaki,JA,J0198,北海道,利尻岳,植物,NA,NA,NA,森林,著者が再調査を実施,標高,前縁,在不在,1977,2017,40,2,41.9,メートル,NA,No,No analyses,Yes,Yes,NA,stated,森林限界のシフトを調査。
Nonaka/Sasaki,JA,J0201,日本全域,,動物,種レベル,鳥類309種,NA,限定なし,データベースを利用,緯度・経度方向,前縁、重心、後縁,在不在,1984-1986,2016-2022,30-38,2,NA,LLI（緯度＋経度）,NA,Yes,Yes,Yes,No,土地利用変化、農地環境変化,stated,"LLI（緯度＋経度の指数）としては、stated。
サプリメントデータから、越冬期の全種の2017年と1977年のLLIの差は算出可能である。
参考：全種平均(0.54)、中央値(0.33)、最小値(-6.33)、最大値(9.42)
全国鳥類越冬分布調査と全国鳥類繁殖分布調査のデータを使用"
Nonaka/Sasaki,JA,J0202,本州、四国、九州,,動物,種レベル,Cervus nippon,Cervus nippon,森林、草地,データベースを利用,水平方向,NA,在不在,1978,2003,25,2,中央値（5.8）、平均（8.9）、外れ値を除く最大（19.8）、最大（56）,キロメートル,NA,No,No analyses,Yes,No,標高、広葉樹林面積、針葉樹林面積、草地面積、田んぼ面積、荒地面積、耕作放棄地面積、人口、道路延長距離、距離、積雪,stated,"安定メッシュから拡大メッシュへの移動距離で算出。
自然環境保全基礎調査のデータを使用。"
Iwachido/Sasaki,JA,J0207,Tohoku,Tohoku,Plant,Species-level,Pinus pumila,,Alpine,na,na,na,Occurrence,na,na,na,na,na,na,na,No,NA (not analized),No,No,NA,,No resurvey
Iwachido/Sasaki,JA,J0207,Tohoku,Tohoku,Plant,Species-level,Abies mariesii,,Alpine,na,na,na,Occurrence,na,na,na,na,na,na,na,No,NA (not analized),No,No,NA,,No resurvey
Iwachido/Sasaki,JA,J0207,Tohoku,Tohoku,Plant,Species-level,Tsuga diversifolia,,Alpine,na,na,na,Occurrence,na,na,na,na,na,na,na,No,NA (not analized),No,No,NA,,No resurvey
Iwachido/Sasaki,JA,J0207,Tohoku,Tohoku,Plant,Species-level,Betula ermanii,,Alpine,na,na,na,Occurrence,na,na,na,na,na,na,na,No,NA (not analized),No,No,NA,,No resurvey
Iwachido/Sasaki,JA,J0207,Tohoku,Tohoku,Plant,Species-level,Quercus mongolica var. undulatifolia,,Alpine,na,na,na,Occurrence,na,na,na,na,na,na,na,No,NA (not analized),No,No,NA,,No resurvey
Iwachido/Sasaki,JA,J0207,Tohoku,Tohoku,Plant,Species-level,Fagus crenata,,Alpine,na,na,na,Occurrence,na,na,na,na,na,na,na,No,NA (not analized),No,No,NA,,No resurvey
Iwachido/Sasaki,JA,J0208,Nagano,Asama mountain range,Animal,Species-level,Colias palaeno,,Alpine,na,na,na,Abundance,na,na,na,na,na,na,na,No,NA (not analized),No,No,NA,,No resurvey
Iwachido/Sasaki,JA,J0209,Hokkaido,Hokkaido,Plant,Vetetation-type-level,Alpine vegetation,,Alpine,na,na,na,Occurrence,na,na,na,na,na,na,na,No,NA (not analized),No,No,NA,,No resurvey
Iwachido/Sasaki,JA,J0216,Yamanashi Prefecture,Northern foot of Mt. Fuji,Animal,Species-level,Chrysozephyrus hisamatsusanus ,,Grassland,na,na,na,Occurrence,na,na,na,na,na,na,na,No,NA (not analized),No,No,NA,,No resurvey
Iwachido/Sasaki,JA,J0221,Japan,Japan,Animal,Species-level,309 species,,Other(all),The dataset of ”The Wintering Bird Atlas of Japan” (2016-2022),na,na,Occurrence,1984,2022,38,na,na,na,na,No,NA (not analized),No,No,NA,,raw data
Fatima,EN,E0549,"East Asia (China, Korea, northern Japan)","Mainland China, Korean Peninsula, Japanese Archipelago",Plant,Species-level,Glycine soja,Glycine soja Siebold & Zuccarini,Other – Agro-ecosystem / Terrestrial,NA,Latitude (northward),Centroid,Occurrence,1960–1990 (current climate baseline),NA,NA,1,NA,NA,NA,No,NA,No,Yes,Precipitation change; historical climatic change (glacial cycles); environmental heterogeneity (isolation by environment); human-induced environmental change,No,Shift calculation is based on modelled range positions from ecological niche models (ENM).
Fatima,EN,E0594,"Shikoku and Chugoku Districts, Japan","Shikoku District, Chugoku District, Yamaguchi Prefecture, Shimane Prefecture, Tottori Prefecture",Animal,Species-level,Nezara viridula,"Nezara viridula (Linnaeus, 1758)",Other – Terrestrial agricultural and coastal lowland ecosystems,NA,Latitude (northward),Leading edge,Occurrence,1979–2008,2007–2008,~29 years,Multiple field surveys,NA,NA,NA,No,NA,No,No,Interspecific interactions,No,"This is a field‑based observed distribution change study rather than modelling­based, so it provides direct observational evidence of a climate‑linked northward range expansion."
Fatima,EN,E0608,East Asia,"Taiwan, China mainland, Vietnam, Japan, South China Sea coast",Animal,Species-level,Platalea minor,"Platalea minor Temminck & Schlegel, 1849",Wetlands,NA,Latitude (poleward / northward),Centroid / multiple sites,Occurrence,Current climate conditions (baseline) (approx. 1960–1990),,NA,NA,"~240 km by 2020, ~450 km by 2050, ~600 km by 2080",km,NA,Not explicitly tested; AUC evaluation for model performance was conducted as part of SDM validation (typical in Maxent),,Yes,Yes (by projecting SDM outputs into future climate scenarios),"Precipitation, elevation, human influence index",Stated numerically in paper,
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Yellowtail,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1894,2021,127,128,2.825718821,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Yellowtail,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1894,2021,127,128,3.367911336,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Spanish mackerel,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1894,2021,127,118,0.474889978,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Spanish mackerel,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1894,2021,127,118,0.611763214,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Species-level,mugil cephalus cephalus,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1894,2006,112,110,-0.629765725,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Species-level,mugil cephalus cephalus,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1894,2006,112,110,-1.207239843,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Species-level,panulirus japonicus,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1905,2021,116,111,0.341193998,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Species-level,panulirus japonicus,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1905,2021,116,111,1.409803676,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Abalone,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1894,2021,127,125,0.228536916,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Abalone,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1894,2021,127,125,0.062140011,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Species-level,turbo cornutus,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1915,2021,106,104,0.134592439,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Species-level,turbo cornutus,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1915,2021,106,104,0.217990724,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Hard clam,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1894,2006,112,104,0.126193708,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Hard clam,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1894,2006,112,104,0.093469114,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Short-necked clam,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1909,2021,112,104,2.485992544,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Short-necked clam,NA,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1909,2021,112,104,-0.568178554,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Order-level,Octopoda,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1894,2021,127,128,5.634197852,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Order-level,Octopoda,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1894,2021,127,128,3.071894429,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Sea cucumber,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1894,2021,127,108,3.662776299,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,animal,Groups of several species,Sea cucumber,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1894,2021,127,108,3.013355479,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,others,Groups of several species,Sea mustard,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1922,2006,84,82,-1.584133907,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,others,Groups of several species,Sea mustard,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1922,2006,84,82,-0.792859861,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,others,Groups of several species,Agar-agar,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Latitude,Centroid,Abundance,1894,2006,112,105,-0.271751798,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0677,Japan,38 prefectures  38都道府県（内陸県と沖縄県を除く）,others,Groups of several species,Agar-agar,Unconfirmed,marine,Fishery and Aquaculture Production Statistics 　国の漁獲統計,Longitude,Centroid,Abundance,1894,2006,112,105,-0.476900665,degrees,,No,No analysis,Yes,Yes,"Coastal development, Deterioration of water quality",stated,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Haruka,En,E0729,East Asia,,animal,Species-level,Nipponia nippon,Unconfirmed,"wetland, forest",Ecological niche model,,All of the distribution分布全体,Occurrence,1900-1950,1950-,,2,NA,NA,,No,No analysis,Yes,Yes,"Land use, Population density",NA,"Shift tested, Shift significant列：Reconfirmation required 理解不足のためダブルチェックをお願いします"
Nana,JA,J_ogawa1,Japan,"12prefectures:Kōchi, Muroto, Hiroshima, Tokushima, Takamatsu, Sumoto, Okayama, Himeji, Kōbe, Hamamatsu, Yokohama, Tokyo",animal,Species-level,"Papilio memnon thunbergii Siebold, 1824",Papilio memnon,Other – Urban fringe,published papers,Latitude, Leading edge,Occurrence,1940,2000,60,7,1.8,degrees,northeast,Yes,Yes,No,No,"Adult dispersal ability, larval feeding range, distribution of food resources",Estimated（図3から推定）,The calculation was performed using Google Gemini.
Nana,JA,J_ogawa2,Japan,"6prefectures: Amami Ōshima, Kagoshima, Wakayama, Osaka, Shizuoka, Kanagawa",animal,Species-level,Papilio memnon Linnaeus,Papilio memnon Linnaeus,Other – Urban fringe,published papers,Latitude, Leading edge,Occurrence,1940,2003,63,6,1.5~2.0,degrees,northeast,No,No analyses,No,No,NA,Estimated（図2-1から推定）,The calculation was performed using Google Gemini.
Dai,EN,E0400,Japan,Kii peninsula,Animal,Species-level,Nezara viridula,,"Forest, grassland",resurvey,Latitude (northward),Leading edge,Occurrence,1960-1962,1999-2007,42,2,85,km,NA,No,No analyses,No,No,Species interactions,stated,
Dai,EN,E0406,Japan,"Miyagi prefecture, Tohoku-region, Pacific Ocean side",Animal,Species-level,Etmopterus lucifer,,Marine,resurvey,Latitude (northward),Centroid,Density from catch data,2003,2019,16,17,0.792,degree N,North,Yes,Yes,Yes,Yes,"Fishery pressure, species interactions",No,"Centriod in deapth and temperature gradient were also provided. Length of the latitudinal shift was read from the figure showing 16 years regression line (trend analysis). Caution is needed since this trend analyses ignores time autocorrelation (e.g., correlation between latitude centroid and calender year)."
Dai,EN,E0406,Japan,"Miyagi prefecture, Tohoku-region, Pacific Ocean side",Animal,Species-level,Abyssicola macrochir,,Marine,resurvey,Latitude (northward),Centroid,Density from catch data,2003,2019,16,17,1.671,degree N,North,Yes,Yes,Yes,Yes,"Fishery pressure, species interactions",No,"Centriod in deapth and temperature gradient were also provided. Length of the latitudinal shift was read from the figure showing 16 years regression line (trend analysis). Caution is needed since this trend analyses ignores time autocorrelation (e.g., correlation between latitude centroid and calender year)."
Dai,EN,E0406,Japan,"Miyagi prefecture, Tohoku-region, Pacific Ocean side",Animal,Species-level,Pterothrissus gissu,,Marine,resurvey,Latitude (northward),Centroid,Density from catch data,2003,2019,16,17,0.268,degree N,North,Yes,No,Yes,Yes,"Fishery pressure, species interactions",No,"Centriod in deapth and temperature gradient were also provided. Length of the latitudinal shift was read from the figure showing 16 years regression line (trend analysis). Caution is needed since this trend analyses ignores time autocorrelation (e.g., correlation between latitude centroid and calender year)."
Dai,EN,E0406,Japan,"Miyagi prefecture, Tohoku-region, Pacific Ocean side",Animal,Species-level,Malacocottus zonurus,,Marine,resurvey,Latitude (northward),Centroid,Density from catch data,2003,2019,16,17,0.645,degree N,North,Yes,Yes,Yes,Yes,"Fishery pressure, species interactions",No,"Centriod in deapth and temperature gradient were also provided. Length of the latitudinal shift was read from the figure showing 16 years regression line (trend analysis). Caution is needed since this trend analyses ignores time autocorrelation (e.g., correlation between latitude centroid and calender year)."
Dai,EN,E0406,Japan,"Miyagi prefecture, Tohoku-region, Pacific Ocean side",Animal,Species-level,Bothrocara tanakae,,Marine,resurvey,Latitude (northward),Centroid,Density from catch data,2003,2019,16,17,0.924,degree N,North,Yes,Yes,Yes,Yes,"Fishery pressure, species interactions",No,"Centriod in deapth and temperature gradient were also provided. Length of the latitudinal shift was read from the figure showing 16 years regression line (trend analysis). Caution is needed since this trend analyses ignores time autocorrelation (e.g., correlation between latitude centroid and calender year)."
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Acanthopleura japonica,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.593549325,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Acanthochitona achates,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-0.201479237,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Cellana grata,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,1.834041987,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Cellana nigrolineata,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.036176392,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Cellana toreuma,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,0.349452378,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
Dai,EN,E0407,Japan,Japan whole area,Animal,Species-level,Patelloida saccharina form lanx,,Marine,resurvey,Latitude (northward),Average (population density weighted),Density from survey,1978,2006,28,7,-1.027129833,degree N,North,No,No,Yes,Yes,"Sea current, species interaction, ultraviolet radiation, salinity stress",stated,The shift was stated in Fig. 5 and ESM4 for each species showing long term trend value.
